,T_coeff,course_id,cumgame_coeff,dirvar_coeff,intercept,mse,n_value,nomatch,player,precip_coeff,prediction_score,wgust_coeff,wspd_coeff
60,,0,,,,,,1.0,David Welty,,,,
61,,1,,,,,,1.0,David Welty,,,,
62,,2,,,,,,1.0,David Welty,,,,
63,,0,,,,,,1.0,Kevin Couch,,,,
64,,1,,,,,,1.0,Kevin Couch,,,,
65,0.0,2,-0.26865912503059847,-0.0,52.166666666666664,11.05774290363818,24.0,,Kevin Couch,0.0,0.04993139730077689,0.0,-0.0
66,,0,,,,,,1.0,Scott Riley,,,,
67,-0.0,1,-0.0,-0.0,54.54545454545455,12.516281527411122,11.0,,Scott Riley,-0.0,0.007555658704622603,0.010265238275438482,0.03915657667343599
68,-0.0,2,0.0,-0.0,54.4390243902439,16.07614711486688,41.0,,Scott Riley,0.0,0.019306020464101126,0.04671706334469698,0.04881342104459565
69,,0,,,,,,1.0,Conner Russell,,,,
70,,1,,,,,,1.0,Conner Russell,,,,
71,0.5488532685109654,2,-3.204618533403522,0.8486078966320487,65.0,6.0500532822377355,22.0,,Conner Russell,0.9501011491847762,0.6383120320401354,0.6671938296086364,1.3665096312563565
72,,0,,,,,,1.0,David Falzone,,,,
73,,1,,,,,,1.0,David Falzone,,,,
74,-0.0,2,-0.0,0.0,59.77777777777778,5.950617283950617,9.0,,David Falzone,0.0,0.0,-0.0,0.0
75,,0,,,,,,1.0,Jeff Fiedler,,,,
76,,1,,,,,,1.0,Jeff Fiedler,,,,
77,-0.07702803397774156,2,-0.3799193935984672,0.2111798624126752,53.86666666666667,9.780660284395607,30.0,,Jeff Fiedler,0.0,0.05185326842351933,0.2837489810031037,-0.0012512697530790713
78,,0,,,,,,1.0,Joe Wharton,,,,
79,,1,,,,,,1.0,Joe Wharton,,,,
80,-0.0,2,0.0,0.0,56.63333333333333,7.765555555555556,30.0,,Joe Wharton,0.0,0.0,-0.0,-0.0
81,,0,,,,,,1.0,Ari Freedman,,,,
82,,1,,,,,,1.0,Ari Freedman,,,,
83,-0.018361066230276932,2,0.6010105997143226,-0.5780529012241407,58.64,10.60834387755925,25.0,,Ari Freedman,0.21681495078431823,0.23296912037545892,0.26366443873078094,0.17429878620851447
84,,0,,,,,,1.0,Peter Sontag,,,,
85,,1,,,,,,1.0,Peter Sontag,,,,
