,T_coeff,alpha,course_id,cumgame_coeff,dirvar_coeff,intercept,l1,mse,n_iter,n_values,player,precip_coeff,prediction_score,removed_corr,wgust_coeff,wspd_coeff
175,0.0,0.0,1,-1.0999999999999999,0.0,66.0,0.0,12.539999999999997,0.0,5,John Jennings,0.0,0.16176470588235303,1.0,0.0,0.0
176,-0.0,0.6216326530612245,2,0.0,-0.0006119088248921884,60.76908466380559,0.9,11.728702163619603,15.0,33,John Jennings,0.0,0.18666857767563994,0.0,0.1931673991942486,0.0
177,0.0,0.0,0,0.0,0.0,52.0,0.0,1.3333333333333333,0.0,0,Josh Cook,0.0,0.0,0.0,0.0,0.0
178,0.0,0.0,1,0.0,0.0,52.0,0.0,1.1112220782958926,0.0,4,Josh Cook,0.0,0.0,1.0,0.0,0.0
179,0.0,0.0,2,0.0,0.0,52.0,0.0,1.3333333333333333,0.0,0,Josh Cook,0.0,0.0,0.0,0.0,0.0
180,0.0,10.0,0,0.0,0.0,56.05882352941177,0.2,9.937716262975776,1.0,17,Luiz Celeste,0.0,0.0,0.0,-0.0,-0.0
181,0.0,2.4565306122448978,1,0.0,0.0,60.0,0.95,11.692307692307692,1.0,13,Luiz Celeste,0.0,0.0,1.0,0.0,0.0
182,-0.123916341418239,0.8255102040816327,2,0.0,-0.0002472467808477325,62.30118498963233,0.05,6.287787055930514,8.0,21,Luiz Celeste,-11.70164456494014,0.1657899844568722,0.0,0.03544062745501295,0.16576100508308664
183,0.0,0.0,0,0.0,0.0,65.0,0.0,17.999999999999996,0.0,0,Matt Petrie,0.0,0.0,0.0,0.0,0.0
184,0.0,0.0,1,0.0,0.0,65.0,0.0,17.999999999999996,0.0,2,Matt Petrie,0.0,0.0,0.0,0.0,0.0
185,0.0,0.0,2,0.0,0.0,65.0,0.0,17.999999999999996,0.0,0,Matt Petrie,0.0,0.0,0.0,0.0,0.0
186,0.0,0.0,0,0.0,0.0,64.0,0.0,37.30478395061729,0.0,0,Paul WIldt,0.0,0.0,0.0,0.0,0.0
187,0.0,0.0,1,0.0,0.0,64.0,0.0,32.90227440828402,0.0,1,Paul WIldt,0.0,0.0,0.0,0.0,0.0
188,0.0,0.0,2,0.0,0.0,64.0,0.0,37.30478395061729,0.0,0,Paul WIldt,0.0,0.0,0.0,0.0,0.0
189,0.0,0.0,0,0.0,0.0,51.0,0.0,15.5,0.0,0,Peter William Sontag,0.0,0.0,0.0,0.0,0.0
190,0.0,0.0,1,1.3000000000000003,0.0,48.4,0.0,9.02,0.0,5,Peter William Sontag,0.0,0.2725806451612903,1.0,0.0,0.0
191,0.0,0.0,2,0.0,0.0,51.0,0.0,15.5,0.0,0,Peter William Sontag,0.0,0.0,0.0,0.0,0.0
192,0.0,0.0,0,0.0,0.0,64.0,0.0,37.30478395061729,0.0,0,Tim Zebal,0.0,0.0,0.0,0.0,0.0
193,0.0,0.0,1,0.0,0.0,64.0,0.0,32.90227440828402,0.0,1,Tim Zebal,0.0,0.0,0.0,0.0,0.0
194,0.0,0.0,2,0.0,0.0,64.0,0.0,37.30478395061729,0.0,0,Tim Zebal,0.0,0.0,0.0,0.0,0.0
195,0.0,0.0,0,0.0,0.0,54.57142857142857,0.0,22.952380952380956,0.0,0,Arthur Coddington,0.0,0.0,0.0,0.0,0.0
196,-0.015144633210473653,9.010612244897958,1,0.0,2.0673036091722377e-05,56.500736353984415,0.05,16.910340915258107,4.0,7,Arthur Coddington,0.0,0.14044947629912108,1.0,-0.05847192978132323,-0.5808610820253247
197,0.0,0.0,2,0.0,0.0,54.57142857142857,0.0,22.952380952380956,0.0,0,Arthur Coddington,0.0,0.0,0.0,0.0,0.0
198,0.0,0.0,0,-0.3714285714285715,0.0,54.095238095238095,0.0,17.4031746031746,0.0,6,Dylan Cantu,0.0,0.022598618230443623,0.0,0.0,0.0
199,-0.0,10.0,1,0.0,0.0,55.333333333333336,0.4,12.555555555555557,1.0,6,Dylan Cantu,0.0,0.0,1.0,0.0,-0.0
200,0.0,0.0,2,0.0,0.0,54.23076923076923,0.0,16.35897435897436,0.0,1,Dylan Cantu,0.0,0.0,0.0,0.0,0.0
201,0.0,0.0,0,0.0,0.0,56.8,0.0,11.7,0.0,0,Eric Kraszewski,0.0,0.0,0.0,0.0,0.0
202,0.0,0.0,1,-0.6,0.0,58.0,0.0,8.639999999999995,0.0,5,Eric Kraszewski,0.0,0.07692307692307743,1.0,0.0,0.0
203,0.0,0.0,2,0.0,0.0,56.8,0.0,11.7,0.0,0,Eric Kraszewski,0.0,0.0,0.0,0.0,0.0
204,-0.08326193870988105,1.7110204081632654,0,0.0,0.00010263772593492539,70.51839495098065,0.05,12.864788518978282,6.0,16,Hugh Harrell,46.078720471565944,0.4579680939995984,0.0,0.124212252829235,0.3568366515346174
205,0.0,0.0,1,0.0,0.0,76.66666666666667,0.0,37.333333333333336,0.0,3,Hugh Harrell,0.0,0.0,0.0,0.0,0.0
206,0.0,0.0,2,0.0,0.0,70.1,0.0,32.41052631578947,0.0,1,Hugh Harrell,0.0,0.0,0.0,0.0,0.0
207,0.0,0.0,0,0.0,0.0,62.666666666666664,0.0,17.33333333333334,0.0,3,Tu Tran,0.0,0.0,0.0,0.0,0.0
208,0.0,0.0,1,-1.2000000000000004,0.0,69.2,0.0,10.47999999999999,0.0,5,Tu Tran,0.0,0.21556886227545002,1.0,0.0,0.0
209,0.0,0.0,2,0.0,0.0,65.25,0.0,19.071428571428577,0.0,0,Tu Tran,0.0,0.0,0.0,0.0,0.0
210,0.0,0.0,0,0.0,0.0,60.0,0.0,37.30478395061729,0.0,0,Eddy Bigarani,0.0,0.0,0.0,0.0,0.0
211,0.0,0.0,1,0.0,0.0,60.0,0.0,32.90227440828402,0.0,1,Eddy Bigarani,0.0,0.0,0.0,0.0,0.0
212,0.0,0.0,2,0.0,0.0,60.0,0.0,37.30478395061729,0.0,0,Eddy Bigarani,0.0,0.0,0.0,0.0,0.0
213,0.0,0.0,0,0.0,0.0,69.0,0.0,37.30478395061729,0.0,0,Mariano Hernandez,0.0,0.0,0.0,0.0,0.0
214,0.0,0.0,1,0.0,0.0,69.0,0.0,32.90227440828402,0.0,1,Mariano Hernandez,0.0,0.0,0.0,0.0,0.0
215,0.0,0.0,2,0.0,0.0,69.0,0.0,37.30478395061729,0.0,0,Mariano Hernandez,0.0,0.0,0.0,0.0,0.0
216,0.0,0.0,0,0.0,0.0,68.0,0.0,37.30478395061729,0.0,0,Nate Gonzales,0.0,0.0,0.0,0.0,0.0
217,0.0,0.0,1,0.0,0.0,68.0,0.0,32.90227440828402,0.0,1,Nate Gonzales,0.0,0.0,0.0,0.0,0.0
218,0.0,0.0,2,0.0,0.0,68.0,0.0,37.30478395061729,0.0,0,Nate Gonzales,0.0,0.0,0.0,0.0,0.0
219,0.0,0.0,0,0.0,0.0,62.0,0.0,37.30478395061729,0.0,0,Noah Bernhardt,0.0,0.0,0.0,0.0,0.0
220,0.0,0.0,1,0.0,0.0,62.0,0.0,32.90227440828402,0.0,1,Noah Bernhardt,0.0,0.0,0.0,0.0,0.0
221,0.0,0.0,2,0.0,0.0,62.0,0.0,37.30478395061729,0.0,0,Noah Bernhardt,0.0,0.0,0.0,0.0,0.0
222,0.0,0.0,0,0.0,0.0,60.5,0.0,12.500000000000002,0.0,1,Anthony Jaussaud,0.0,0.0,0.0,0.0,0.0
223,0.0,0.0,1,0.0,0.0,60.5,0.0,12.500000000000002,0.0,1,Anthony Jaussaud,0.0,0.0,0.0,0.0,0.0
224,0.0,0.0,2,0.0,0.0,60.5,0.0,12.500000000000002,0.0,0,Anthony Jaussaud,0.0,0.0,0.0,0.0,0.0
225,0.0,0.0,0,0.0,0.0,59.42857142857143,0.0,5.952380952380952,0.0,0,Matt Hansen,0.0,0.0,0.0,0.0,0.0
226,0.0,2.864285714285714,1,0.0,0.0003773124942407518,58.86643592553011,0.2,4.681820006346732,3.0,6,Matt Hansen,0.0,0.14443898361176477,1.0,0.0,0.0
227,0.0,0.0,2,0.0,0.0,59.42857142857143,0.0,5.952380952380952,0.0,1,Matt Hansen,0.0,0.0,0.0,0.0,0.0
228,0.0,0.0,0,0.0,0.0,68.0,0.0,37.30478395061729,0.0,0,Rob Singular,0.0,0.0,0.0,0.0,0.0
229,0.0,0.0,1,0.0,0.0,68.0,0.0,32.90227440828402,0.0,1,Rob Singular,0.0,0.0,0.0,0.0,0.0
230,0.0,0.0,2,0.0,0.0,68.0,0.0,37.30478395061729,0.0,0,Rob Singular,0.0,0.0,0.0,0.0,0.0
231,0.0,0.0,0,0.0,0.0,69.0,0.0,37.30478395061729,0.0,0,Valerie ,0.0,0.0,0.0,0.0,0.0
232,0.0,0.0,1,0.0,0.0,69.0,0.0,32.90227440828402,0.0,1,Valerie ,0.0,0.0,0.0,0.0,0.0
233,0.0,0.0,2,0.0,0.0,69.0,0.0,37.30478395061729,0.0,0,Valerie ,0.0,0.0,0.0,0.0,0.0
234,0.0,0.0,0,0.0,0.0,60.333333333333336,0.0,4.333333333333333,0.0,0,Greg Randolph,0.0,0.0,0.0,0.0,0.0
235,0.0,0.0,1,0.0,0.0,60.333333333333336,0.0,4.333333333333333,0.0,1,Greg Randolph,0.0,0.0,0.0,0.0,0.0
236,0.0,0.0,2,0.0,0.0,59.5,0.0,4.499999999999999,0.0,2,Greg Randolph,0.0,0.0,0.0,0.0,0.0
237,0.0,0.0,0,0.0,0.0,54.0,0.0,37.30478395061729,0.0,0,Jason Cantero,0.0,0.0,0.0,0.0,0.0
238,0.0,0.0,1,0.0,0.0,54.0,0.0,32.90227440828402,0.0,1,Jason Cantero,0.0,0.0,0.0,0.0,0.0
239,0.0,0.0,2,0.0,0.0,54.0,0.0,37.30478395061729,0.0,0,Jason Cantero,0.0,0.0,0.0,0.0,0.0
240,-0.0,2.138181818181818,0,0.0,0.0,54.0,0.99,17.5,1.0,12,Shawn Mercy,0.0,0.0,0.0,-0.0,0.0
241,0.0,0.0,1,0.0,0.0,58.5,0.0,24.5,0.0,2,Shawn Mercy,0.0,0.0,0.0,0.0,0.0
242,0.0,0.0,2,0.0,0.0,54.642857142857146,0.0,20.708791208791208,0.0,0,Shawn Mercy,0.0,0.0,0.0,0.0,0.0
243,0.0,0.0,0,0.0,0.0,53.0,0.0,37.30478395061729,0.0,0,Stephen Willis,0.0,0.0,0.0,0.0,0.0
244,0.0,0.0,1,0.0,0.0,53.0,0.0,32.90227440828402,0.0,1,Stephen Willis,0.0,0.0,0.0,0.0,0.0
245,0.0,0.0,2,0.0,0.0,53.0,0.0,37.30478395061729,0.0,0,Stephen Willis,0.0,0.0,0.0,0.0,0.0
246,0.0,0.0,0,0.0,0.0,72.0,0.0,50.00000000000001,0.0,0,Jesse Rudner,0.0,0.0,0.0,0.0,0.0
247,0.0,0.0,1,0.0,0.0,72.0,0.0,50.00000000000001,0.0,0,Jesse Rudner,0.0,0.0,0.0,0.0,0.0
248,0.0,0.0,2,0.0,0.0,72.0,0.0,50.00000000000001,0.0,2,Jesse Rudner,0.0,0.0,0.0,0.0,0.0
249,0.0,0.0,0,0.0,0.0,59.0,0.0,37.30478395061729,0.0,0,Art Coddington,0.0,0.0,0.0,0.0,0.0
250,0.0,0.0,1,0.0,0.0,59.0,0.0,37.30478395061729,0.0,0,Art Coddington,0.0,0.0,0.0,0.0,0.0
251,0.0,0.0,2,0.0,0.0,59.0,0.0,33.77324263038549,0.0,1,Art Coddington,0.0,0.0,0.0,0.0,0.0
252,0.0,10.0,0,0.0,-0.0,58.142857142857146,0.4,17.26530612244898,1.0,14,Daniel Charlip-Blumlein,-0.0,0.0,0.0,0.0,0.0
253,0.0,0.0,1,0.0,0.0,58.4,0.0,18.25714285714286,0.0,0,Daniel Charlip-Blumlein,0.0,0.0,0.0,0.0,0.0
254,0.0,0.0,2,0.0,0.0,58.4,0.0,18.25714285714286,0.0,1,Daniel Charlip-Blumlein,0.0,0.0,0.0,0.0,0.0
255,0.0,0.0,0,0.0,0.0,73.25,0.0,84.25,0.0,0,Val St. Louis,0.0,0.0,0.0,0.0,0.0
256,0.0,0.0,1,0.0,0.0,73.25,0.0,84.25,0.0,1,Val St. Louis,0.0,0.0,0.0,0.0,0.0
257,0.0,0.0,2,0.0,0.0,76.66666666666667,0.0,56.333333333333336,0.0,3,Val St. Louis,0.0,0.0,0.0,0.0,0.0
258,0.0,0.0,0,0.11428571428571434,0.0,53.38095238095238,0.0,10.517460317460317,0.0,6,Beau Griffin,0.0,0.0036090225563910616,0.0,0.0,0.0
259,0.0,0.0,1,0.0,0.0,54.142857142857146,0.0,10.593406593406597,0.0,1,Beau Griffin,0.0,0.0,0.0,0.0,0.0
260,0.09274142255034931,3.3420408163265307,2,0.0,-0.00039858466166706896,47.39861578132087,0.05,4.208245241321586,6.0,7,Beau Griffin,0.0,0.5892350262455026,1.0,0.09647497834305735,0.2077552268520097
261,-0.06496952511522282,3.2720408163265304,0,0.0,0.0,60.48091308984557,0.05,12.895009346379592,5.0,10,Jesse Miller,-84.8930558315446,0.20204150084284697,0.0,0.034834451010304836,0.19831454920503463
262,0.0,0.0,1,0.0,0.0,55.75,0.0,4.1875,0.0,4,Jesse Miller,0.0,0.0,1.0,0.0,0.0
263,0.0,0.0,2,-1.1000000000000003,0.0,59.400000000000006,0.0,5.340000000000001,0.0,5,Jesse Miller,0.0,0.3118556701030928,1.0,0.0,0.0
264,0.0,0.0,0,0.0,0.0,108.0,0.0,37.30478395061729,0.0,0,Ayton Hesterman,0.0,0.0,0.0,0.0,0.0
265,0.0,0.0,1,0.0,0.0,108.0,0.0,32.90227440828402,0.0,1,Ayton Hesterman,0.0,0.0,0.0,0.0,0.0
266,0.0,0.0,2,0.0,0.0,108.0,0.0,37.30478395061729,0.0,0,Ayton Hesterman,0.0,0.0,0.0,0.0,0.0
267,0.0,0.0,0,0.0,0.0,66.66666666666667,0.0,16.333333333333336,0.0,0,Craig Brown,0.0,0.0,0.0,0.0,0.0
268,0.0,0.0,1,0.0,0.0,66.66666666666667,0.0,16.333333333333336,0.0,3,Craig Brown,0.0,0.0,0.0,0.0,0.0
269,0.0,0.0,2,0.0,0.0,66.66666666666667,0.0,16.333333333333336,0.0,0,Craig Brown,0.0,0.0,0.0,0.0,0.0
270,0.0,0.0,0,0.0,0.0,68.0,0.0,17.999999999999996,0.0,0,Gordon Kennedy,0.0,0.0,0.0,0.0,0.0
271,0.0,0.0,1,0.0,0.0,68.0,0.0,17.999999999999996,0.0,2,Gordon Kennedy,0.0,0.0,0.0,0.0,0.0
272,0.0,0.0,2,0.0,0.0,68.0,0.0,17.999999999999996,0.0,0,Gordon Kennedy,0.0,0.0,0.0,0.0,0.0
273,0.0,0.0,0,0.0,0.0,82.0,0.0,37.30478395061729,0.0,0,James Bowden,0.0,0.0,0.0,0.0,0.0
274,0.0,0.0,1,0.0,0.0,82.0,0.0,32.90227440828402,0.0,1,James Bowden,0.0,0.0,0.0,0.0,0.0
275,0.0,0.0,2,0.0,0.0,82.0,0.0,37.30478395061729,0.0,0,James Bowden,0.0,0.0,0.0,0.0,0.0
276,0.0,0.0,0,0.0,0.0,65.33333333333333,0.0,14.333333333333334,0.0,1,Jamie Kennedy,0.0,0.0,0.0,0.0,0.0
277,0.0,0.0,1,0.0,0.0,67.5,0.0,1.1112220782958926,0.0,2,Jamie Kennedy,0.0,0.0,0.0,0.0,0.0
278,0.0,0.0,2,0.0,0.0,65.33333333333333,0.0,14.333333333333334,0.0,0,Jamie Kennedy,0.0,0.0,0.0,0.0,0.0
279,0.0,10.0,0,0.0,0.0,49.09090909090909,0.4,12.44628099173554,1.0,11,Jeff Faes,-0.0,0.0,0.0,-0.0,0.0
280,0.0,0.0,1,0.0,0.0,50.5,0.0,1.1112220782958926,0.0,2,Jeff Faes,0.0,0.0,0.0,0.0,0.0
281,0.0,0.0,2,0.0,0.0,49.30769230769231,0.0,11.730769230769232,0.0,0,Jeff Faes,0.0,0.0,0.0,0.0,0.0
282,0.0,0.0,0,1.2000000000000002,0.0,52.6,0.0,10.72,0.0,5,Keek Solorio,0.0,0.21176470588235297,0.0,0.0,0.0
283,0.0,0.0,1,0.0,0.0,54.5,0.0,15.1,0.0,1,Keek Solorio,0.0,0.0,0.0,0.0,0.0
284,0.0,0.0,2,0.0,0.0,54.5,0.0,15.1,0.0,0,Keek Solorio,0.0,0.0,0.0,0.0,0.0
285,0.0,0.0,0,0.0,0.0,71.5,0.0,20.299999999999997,0.0,0,Marc Atkinson,0.0,0.0,0.0,0.0,0.0
286,-0.0,10.0,1,0.0,-0.0,71.5,0.4,16.916666666666668,1.0,6,Marc Atkinson,0.0,0.0,1.0,0.0,0.0
287,0.0,0.0,2,0.0,0.0,71.5,0.0,20.299999999999997,0.0,0,Marc Atkinson,0.0,0.0,0.0,0.0,0.0
288,0.0,0.0,0,0.0,0.0,62.25,0.0,6.916666666666668,0.0,0,Mark Farr,0.0,0.0,0.0,0.0,0.0
289,0.0,0.0,1,-0.09999999999999992,0.0,62.4,0.0,5.175000000000008,0.0,4,Mark Farr,0.0,0.0024096385542153875,2.0,0.0,0.0
290,0.0,0.0,2,0.0,0.0,62.25,0.0,6.916666666666668,0.0,0,Mark Farr,0.0,0.0,0.0,0.0,0.0
291,0.0,0.0,0,0.0,0.0,68.75,0.0,10.6875,0.0,4,Michael Infusino,0.0,0.0,0.0,0.0,0.0
292,0.0,0.0,1,0.0,0.0,67.6,0.0,17.299999999999997,0.0,1,Michael Infusino,0.0,0.0,0.0,0.0,0.0
293,0.0,0.0,2,0.0,0.0,67.6,0.0,17.299999999999997,0.0,0,Michael Infusino,0.0,0.0,0.0,0.0,0.0
294,0.0,0.0,0,0.0,0.0,61.0,0.0,37.30478395061729,0.0,0,Pat Humphreys,0.0,0.0,0.0,0.0,0.0
295,0.0,0.0,1,0.0,0.0,61.0,0.0,32.90227440828402,0.0,1,Pat Humphreys,0.0,0.0,0.0,0.0,0.0
296,0.0,0.0,2,0.0,0.0,61.0,0.0,37.30478395061729,0.0,0,Pat Humphreys,0.0,0.0,0.0,0.0,0.0
297,0.0,0.0,0,0.0,0.0,62.0,0.0,39.0,0.0,0,Peter Ward,0.0,0.0,0.0,0.0,0.0
298,0.0,0.0,1,0.0,0.0,62.0,0.0,39.0,0.0,3,Peter Ward,0.0,0.0,0.0,0.0,0.0
299,0.0,0.0,2,0.0,0.0,62.0,0.0,39.0,0.0,0,Peter Ward,0.0,0.0,0.0,0.0,0.0
300,0.0,0.0,0,0.0,0.0,59.0,0.0,37.30478395061729,0.0,0,Steven Johnson,0.0,0.0,0.0,0.0,0.0
301,0.0,0.0,1,0.0,0.0,59.0,0.0,32.90227440828402,0.0,1,Steven Johnson,0.0,0.0,0.0,0.0,0.0
302,0.0,0.0,2,0.0,0.0,59.0,0.0,37.30478395061729,0.0,0,Steven Johnson,0.0,0.0,0.0,0.0,0.0
303,0.0,0.0,0,0.0,0.0,99.0,0.0,37.30478395061729,0.0,0,ThomasHesterman,0.0,0.0,0.0,0.0,0.0
304,0.0,0.0,1,0.0,0.0,99.0,0.0,32.90227440828402,0.0,1,ThomasHesterman,0.0,0.0,0.0,0.0,0.0
305,0.0,0.0,2,0.0,0.0,99.0,0.0,37.30478395061729,0.0,0,ThomasHesterman,0.0,0.0,0.0,0.0,0.0
306,0.0,0.0,0,0.0,0.0,71.0,0.0,49.09090909090909,0.0,0,Nate Tilman,0.0,0.0,0.0,0.0,0.0
307,0.0,0.0,1,0.0,0.0,71.0,0.0,49.09090909090909,0.0,0,Nate Tilman,0.0,0.0,0.0,0.0,0.0
308,-0.0,10.0,2,0.0,-0.0,71.0,0.9,45.0,1.0,12,Nate Tilman,0.0,0.0,1.0,0.0,0.0
309,0.0,0.0,0,0.0,0.0,69.0,0.0,37.30478395061729,0.0,0,Sidharth Kumar,0.0,0.0,0.0,0.0,0.0
310,0.0,0.0,1,0.0,0.0,69.0,0.0,37.30478395061729,0.0,0,Sidharth Kumar,0.0,0.0,0.0,0.0,0.0
311,0.0,0.0,2,0.0,0.0,69.0,0.0,33.77324263038549,0.0,1,Sidharth Kumar,0.0,0.0,0.0,0.0,0.0
312,0.0,0.0,0,0.0,0.0,62.11764705882353,0.0,19.610294117647054,0.0,0,Zac Pape,0.0,0.0,0.0,0.0,0.0
313,0.0,0.0,1,0.0,0.0,62.11764705882353,0.0,19.610294117647054,0.0,0,Zac Pape,0.0,0.0,0.0,0.0,0.0
314,-0.0,10.0,2,0.0,-0.0,62.11764705882353,0.4,18.45674740484429,1.0,17,Zac Pape,-0.0,0.0,0.0,0.0,0.0
315,0.0,0.0,0,0.0,0.0,65.0,0.0,17.999999999999996,0.0,1,Eddie Fitzsimmons,0.0,0.0,0.0,0.0,0.0
316,0.0,0.0,1,0.0,0.0,65.0,0.0,17.999999999999996,0.0,1,Eddie Fitzsimmons,0.0,0.0,0.0,0.0,0.0
317,0.0,0.0,2,0.0,0.0,65.0,0.0,17.999999999999996,0.0,0,Eddie Fitzsimmons,0.0,0.0,0.0,0.0,0.0
318,0.0,0.0,0,0.0,0.0,62.0,0.0,2.0000000000000004,0.0,0,Erik Romme,0.0,0.0,0.0,0.0,0.0
319,0.0,0.0,1,0.0,0.0,62.0,0.0,2.0000000000000004,0.0,2,Erik Romme,0.0,0.0,0.0,0.0,0.0
320,0.0,0.0,2,0.0,0.0,62.0,0.0,2.0000000000000004,0.0,0,Erik Romme,0.0,0.0,0.0,0.0,0.0
321,0.0,0.0,0,0.0,0.0,58.0,0.0,37.30478395061729,0.0,0,Ethan Christman,0.0,0.0,0.0,0.0,0.0
322,0.0,0.0,1,0.0,0.0,58.0,0.0,32.90227440828402,0.0,1,Ethan Christman,0.0,0.0,0.0,0.0,0.0
323,0.0,0.0,2,0.0,0.0,58.0,0.0,37.30478395061729,0.0,0,Ethan Christman,0.0,0.0,0.0,0.0,0.0
324,0.0,0.0,0,0.0,0.0,66.0,0.0,37.30478395061729,0.0,0,Max Shannon,0.0,0.0,0.0,0.0,0.0
325,0.0,0.0,1,0.0,0.0,66.0,0.0,32.90227440828402,0.0,1,Max Shannon,0.0,0.0,0.0,0.0,0.0
326,0.0,0.0,2,0.0,0.0,66.0,0.0,37.30478395061729,0.0,0,Max Shannon,0.0,0.0,0.0,0.0,0.0
327,0.0,0.0,0,0.0,0.0,64.0,0.0,11.999999999999998,0.0,0,Ryan Cox,0.0,0.0,0.0,0.0,0.0
328,0.0,0.0,1,0.0,0.0,64.0,0.0,11.999999999999998,0.0,3,Ryan Cox,0.0,0.0,0.0,0.0,0.0
329,0.0,0.0,2,0.0,0.0,64.0,0.0,11.999999999999998,0.0,0,Ryan Cox,0.0,0.0,0.0,0.0,0.0
330,0.0,0.0,0,0.7000000000000002,0.0,53.0,0.0,1.2600000000000027,0.0,5,Spencer Churchill,0.0,0.4374999999999988,0.0,0.0,0.0
331,0.0,0.0,1,0.0,0.0,55.5,0.0,12.500000000000002,0.0,2,Spencer Churchill,0.0,0.0,0.0,0.0,0.0
332,0.0,0.0,2,0.0,0.0,54.714285714285715,0.0,4.238095238095239,0.0,0,Spencer Churchill,0.0,0.0,0.0,0.0,0.0
333,0.0,0.0,0,0.0,0.0,57.5,0.0,1.1112220782958926,0.0,0,Tad Thrower,0.0,0.0,0.0,0.0,0.0
334,0.0,0.0,1,0.0,0.0,57.5,0.0,1.1112220782958926,0.0,2,Tad Thrower,0.0,0.0,0.0,0.0,0.0
335,0.0,0.0,2,0.0,0.0,57.5,0.0,1.1112220782958926,0.0,0,Tad Thrower,0.0,0.0,0.0,0.0,0.0
336,0.0,0.0,0,0.0,0.0,54.529411764705884,0.0,31.764705882352935,0.0,1,Roger Cansler,0.0,0.0,0.0,0.0,0.0
337,0.0,0.0,1,0.0,0.0,57.666666666666664,0.0,17.33333333333334,0.0,3,Roger Cansler,0.0,0.0,0.0,0.0,0.0
338,-0.0,3.552323232323232,2,0.0,0.0,53.29650643731706,0.9,21.75425638613551,2.0,13,Roger Cansler,-0.0,0.23819533169148355,0.0,0.0,0.29238052236090906
339,-0.0,4.291428571428571,0,0.0,0.0,61.0,0.8,27.428571428571427,1.0,7,Andy Nguyen,-0.0,0.0,0.0,-0.0,0.0
340,0.0,0.0,1,0.0,0.0,61.77777777777778,0.0,29.444444444444443,0.0,1,Andy Nguyen,0.0,0.0,0.0,0.0,0.0
341,0.0,0.0,2,0.0,0.0,61.77777777777778,0.0,29.444444444444443,0.0,1,Andy Nguyen,0.0,0.0,0.0,0.0,0.0
342,0.0,0.0,0,0.0,0.0,63.0,0.0,8.000000000000002,0.0,0,IV,0.0,0.0,0.0,0.0,0.0
343,0.0,0.0,1,0.0,0.0,63.0,0.0,8.000000000000002,0.0,2,IV,0.0,0.0,0.0,0.0,0.0
344,0.0,0.0,2,0.0,0.0,63.0,0.0,8.000000000000002,0.0,0,IV,0.0,0.0,0.0,0.0,0.0
345,0.0,0.0,0,0.0,0.0,57.0,0.0,17.999999999999996,0.0,0,Joe Kestler ,0.0,0.0,0.0,0.0,0.0
346,0.0,0.0,1,0.0,0.0,57.0,0.0,17.999999999999996,0.0,2,Joe Kestler ,0.0,0.0,0.0,0.0,0.0
347,0.0,0.0,2,0.0,0.0,57.0,0.0,17.999999999999996,0.0,0,Joe Kestler ,0.0,0.0,0.0,0.0,0.0
348,0.0,0.0,0,0.0,0.0,53.666666666666664,0.0,14.333333333333334,0.0,0,Travis Miranda,0.0,0.0,0.0,0.0,0.0
349,0.0,0.0,1,0.0,0.0,53.666666666666664,0.0,14.333333333333334,0.0,1,Travis Miranda,0.0,0.0,0.0,0.0,0.0
350,0.0,0.0,2,0.0,0.0,55.0,0.0,17.999999999999996,0.0,2,Travis Miranda,0.0,0.0,0.0,0.0,0.0
351,0.0,0.0,0,0.0,0.0,55.5,0.0,12.500000000000002,0.0,0,Vince Madigras,0.0,0.0,0.0,0.0,0.0
352,0.0,0.0,1,0.0,0.0,55.5,0.0,12.500000000000002,0.0,2,Vince Madigras,0.0,0.0,0.0,0.0,0.0
353,0.0,0.0,2,0.0,0.0,55.5,0.0,12.500000000000002,0.0,0,Vince Madigras,0.0,0.0,0.0,0.0,0.0
354,0.0,0.0,0,0.0,0.0,65.6,0.0,18.299999999999994,0.0,0,Soki Hagiwara,0.0,0.0,0.0,0.0,0.0
355,0.0,0.0,1,0.0,0.0,65.6,0.0,18.299999999999994,0.0,0,Soki Hagiwara,0.0,0.0,0.0,0.0,0.0
356,0.032879980519148505,3.422040816326531,2,0.0,0.0,59.03340477275637,0.05,6.399260768407217,5.0,5,Soki Hagiwara,0.0,0.5628920240159004,2.0,0.2652550851535909,0.4495709373901462
357,0.0,0.0,0,0.0,0.0,75.0,0.0,37.30478395061729,0.0,0,Aaron Webber,0.0,0.0,0.0,0.0,0.0
358,0.0,0.0,1,0.0,0.0,75.0,0.0,32.90227440828402,0.0,1,Aaron Webber,0.0,0.0,0.0,0.0,0.0
359,0.0,0.0,2,0.0,0.0,75.0,0.0,37.30478395061729,0.0,0,Aaron Webber,0.0,0.0,0.0,0.0,0.0
360,0.0,0.0,0,0.0,0.0,66.0,0.0,37.30478395061729,0.0,0,Adam Smith,0.0,0.0,0.0,0.0,0.0
361,0.0,0.0,1,0.0,0.0,66.0,0.0,32.90227440828402,0.0,1,Adam Smith,0.0,0.0,0.0,0.0,0.0
362,0.0,0.0,2,0.0,0.0,66.0,0.0,37.30478395061729,0.0,0,Adam Smith,0.0,0.0,0.0,0.0,0.0
363,0.0,0.0,0,0.0,0.0,59.0,0.0,37.30478395061729,0.0,0,Case Conover ,0.0,0.0,0.0,0.0,0.0
364,0.0,0.0,1,0.0,0.0,59.0,0.0,32.90227440828402,0.0,1,Case Conover ,0.0,0.0,0.0,0.0,0.0
