,T_coeff,course_id,cumgame_coeff,dirvar_coeff,intercept,mse,n_values,nomatch,player,precip_coeff,prediction_score,removed_corr,wgust_coeff,wspd_coeff
183,,0,,,,,,1.0,Matt Petrie,,,,,
184,,1,,,65.0,3.0,2.0,,Matt Petrie,,,1.0,,
185,,2,,,,,,1.0,Matt Petrie,,,,,
186,,0,,,,,,1.0,Paul WIldt,,,,,
187,,1,,,64.0,0.0,1.0,,Paul WIldt,,,0.0,,
188,,2,,,,,,1.0,Paul WIldt,,,,,
189,,0,,,,,,1.0,Peter William Sontag,,,,,
190,,1,0.1580045020668503,,50.6839909958663,11.628307434599174,5.0,,Peter William Sontag,,0.06223327140329249,0.0,,
191,,2,,,,,,1.0,Peter William Sontag,,,,,
192,,0,,,,,,1.0,Tim Zebal,,,,,
193,,1,,,64.0,0.0,1.0,,Tim Zebal,,,0.0,,
194,,2,,,,,,1.0,Tim Zebal,,,,,
195,,0,,,,,,1.0,Arthur Coddington,,,,,
196,,1,-0.7912666685177417,,56.9452285769818,16.752052566462105,7.0,,Arthur Coddington,,0.1484952533644781,0.0,,
197,,2,,,,,,1.0,Arthur Coddington,,,,,
198,,0,-0.0,,53.166666666666664,17.805555555555554,6.0,,Dylan Cantu,,0.0,0.0,,
199,,1,-0.2265219970935499,,55.89963832606721,10.968547538742813,6.0,,Dylan Cantu,,0.12639886859570526,0.0,,
200,,2,,,54.0,0.0,1.0,,Dylan Cantu,,,0.0,,
201,,0,,,,,,1.0,Eric Kraszewski,,,,,
202,,1,-0.0,,56.8,9.36,5.0,,Eric Kraszewski,,0.0,0.0,,
203,,2,,,,,,1.0,Eric Kraszewski,,,,,
204,-0.0,0,0.3014690351211496,0.0004156957788445682,63.65047943154861,5.8250284398600005,16.0,,Hugh Harrell,110.43558269233253,0.7545741802823963,0.0,0.0,0.7094145859427453
205,,1,,,76.66666666666667,4.988876515698588,3.0,,Hugh Harrell,,,0.0,,
206,,2,,,66.0,0.0,1.0,,Hugh Harrell,,,0.0,,
207,,0,,,62.666666666666664,3.39934634239519,3.0,,Tu Tran,,,0.0,,
208,,1,-0.559155546959498,,67.91831109391899,11.301363225985567,5.0,,Tu Tran,,0.154089578893296,0.0,,
209,,2,,,,,,1.0,Tu Tran,,,,,
210,,0,,,,,,1.0,Eddy Bigarani,,,,,
211,,1,,,60.0,0.0,1.0,,Eddy Bigarani,,,0.0,,
212,,2,,,,,,1.0,Eddy Bigarani,,,,,
213,,0,,,,,,1.0,Mariano Hernandez,,,,,
214,,1,,,69.0,0.0,1.0,,Mariano Hernandez,,,0.0,,
215,,2,,,,,,1.0,Mariano Hernandez,,,,,
216,,0,,,,,,1.0,Nate Gonzales,,,,,
217,,1,,,68.0,0.0,1.0,,Nate Gonzales,,,0.0,,
218,,2,,,,,,1.0,Nate Gonzales,,,,,
219,,0,,,,,,1.0,Noah Bernhardt,,,,,
220,,1,,,62.0,0.0,1.0,,Noah Bernhardt,,,0.0,,
221,,2,,,,,,1.0,Noah Bernhardt,,,,,
222,,0,,,63.0,0.0,1.0,,Anthony Jaussaud,,,0.0,,
223,,1,,,58.0,0.0,1.0,,Anthony Jaussaud,,,0.0,,
224,,2,,,,,,1.0,Anthony Jaussaud,,,,,
